,id1,id2,func,type,train
1438,9464856,3278067,26,0,0
1439,9464856,3608406,14,0,0
1440,9464856,1143673,26,0,0
1441,9464856,23677183,14,0,0
1442,9464856,2915089,26,0,0
1443,9464856,28840,14,0,0
1444,9464856,3210858,26,0,0
1445,9464856,556871,14,0,0
1445,889055,23672254,20,4,0
1446,9464856,2050237,26,0,0
1447,9464856,2586916,14,0,0
1448,9464856,23677185,26,0,0
1449,9464856,322926,14,0,0
1450,241891,23672254,20,4,0
1450,9464856,3535630,26,0,0
1451,9464856,1422508,14,0,0
1452,9464856,234006,26,0,0
1453,9464856,23677184,14,0,0
1454,9464856,351485,26,0,0
1455,9464856,3398727,14,0,0
1456,9464856,3811158,26,0,0
1457,9464856,428867,14,0,0
1458,8094724,2271360,26,0,0
1459,8094724,3278067,14,0,0
1460,8094724,3608406,26,0,0
1461,8094724,1143673,14,0,0
1462,8094724,23677183,26,0,0
1463,8094724,2915089,14,0,0
1464,8094724,28840,26,0,0
1465,8094724,3210858,14,0,0
1466,8094724,556871,26,0,0
1467,8094724,2050237,14,0,0
1468,8094724,2586916,26,0,0
1469,8094724,23677185,14,0,0
1470,8094724,322926,26,0,0
1471,8094724,3535630,14,0,0
1472,8094724,1422508,26,0,0
1473,8094724,234006,14,0,0
1473,1512641,23677158,14,4,0
1474,8094724,23677184,26,0,0
1475,8094724,351485,14,0,0
1476,8094724,3398727,26,0,0
1477,8094724,3811158,14,0,0
1478,8094724,428867,26,0,0
1479,1595632,2271360,14,0,0
1480,1595632,3278067,26,0,0
1481,1595632,3608406,14,0,0
1482,1595632,1143673,26,0,0
1483,1595632,23677183,14,0,0
1484,1595632,2915089,26,0,0
1485,1595632,28840,14,0,0
1485,23347277,23677158,14,4,0
1486,1595632,3210858,26,0,0
1487,1595632,556871,14,0,0
1488,1595632,2050237,26,0,0
1489,1595632,2586916,14,0,0
1490,1595632,23677185,26,0,0
1491,1595632,322926,14,0,0
1492,1595632,3535630,26,0,0
1493,1595632,1422508,14,0,0
1494,1595632,234006,26,0,0
1495,1595632,23677184,14,0,0
1496,1595632,351485,26,0,0
1497,1595632,3398727,14,0,0
1498,1595632,3811158,26,0,0
1499,1595632,428867,14,0,0
1500,7825067,2271360,26,0,0
1501,7825067,3278067,14,0,0
1502,7825067,3608406,26,0,0
1503,7825067,1143673,14,0,0
1504,7825067,23677183,26,0,0
1505,7825067,2915089,14,0,0
1506,7825067,28840,26,0,0
1507,7825067,3210858,14,0,0
1508,7825067,556871,26,0,0
1509,7825067,2050237,14,0,0
1510,7825067,2586916,26,0,0
1511,7825067,23677185,14,0,0
1512,7825067,322926,26,0,0
1513,7825067,3535630,14,0,0
1514,7825067,1422508,26,0,0
1515,7825067,234006,14,0,0
1516,7825067,23677184,26,0,0
1517,7825067,351485,14,0,0
1518,7825067,3398727,26,0,0
1519,7825067,3811158,14,0,0
1520,7825067,428867,26,0,0
1521,21672020,2271360,14,0,0
1522,21672020,3278067,26,0,0
1523,21672020,3608406,14,0,0
1524,21672020,1143673,26,0,0
1525,21672020,23677183,14,0,0
1526,21672020,2915089,26,0,0
1527,21672020,28840,14,0,0
1528,21672020,3210858,26,0,0
1529,21672020,556871,14,0,0
1530,21672020,2050237,26,0,0
1531,21672020,2586916,14,0,0
1532,21672020,23677185,26,0,0
1533,21672020,322926,14,0,0
1534,21672020,3535630,26,0,0
1535,21672020,1422508,14,0,0
1536,21672020,234006,26,0,0
1537,21672020,23677184,14,0,0
1538,21672020,351485,26,0,0
1539,21672020,3398727,14,0,0
1540,21672020,3811158,26,0,0
1541,21672020,428867,14,0,0
1542,13847750,2271360,26,0,0
1543,13847750,3278067,14,0,0
1544,13847750,3608406,26,0,0
1545,13847750,1143673,14,0,0
1546,13847750,23677183,26,0,0
1547,13847750,2915089,14,0,0
1548,13847750,28840,26,0,0
1549,13847750,3210858,14,0,0
1550,13847750,556871,26,0,0
1551,13847750,2050237,14,0,0
1552,13847750,2586916,26,0,0
1553,13847750,23677185,14,0,0
1554,13847750,322926,26,0,0
1555,13847750,3535630,14,0,0
1556,13847750,1422508,26,0,0
1557,13847750,234006,14,0,0
1558,13847750,23677184,26,0,0
1559,13847750,351485,14,0,0
1560,13847750,3398727,26,0,0
1561,13847750,3811158,14,0,0
1562,13847750,428867,26,0,0
1563,16902465,2271360,14,0,0
1564,16902465,3278067,26,0,0
1565,16902465,3608406,14,0,0
1566,16902465,1143673,26,0,0
1567,16902465,23677183,14,0,0
1568,16902465,2915089,26,0,0
1569,16902465,28840,14,0,0
1570,16902465,3210858,26,0,0
1571,16902465,556871,14,0,0
1572,16902465,2050237,26,0,0
1573,16902465,2586916,14,0,0
1574,16902465,23677185,26,0,0
1575,16902465,322926,14,0,0
1576,16902465,3535630,26,0,0
1577,16902465,1422508,14,0,0
1578,16902465,234006,26,0,0
1579,16902465,23677184,14,0,0
1580,16902465,351485,26,0,0
1581,16902465,3398727,14,0,0
1582,16902465,3811158,26,0,0
1583,16902465,428867,14,0,0
1584,18934461,2271360,26,0,0
1585,18934461,3278067,14,0,0
1586,18934461,3608406,26,0,0
1587,18934461,1143673,14,0,0
1588,18934461,23677183,26,0,0
1589,18934461,2915089,14,0,0
1590,18934461,28840,26,0,0
1591,18934461,3210858,14,0,0
1592,18934461,556871,26,0,0
1593,18934461,2050237,14,0,0
1594,18934461,2586916,26,0,0
1595,18934461,23677185,14,0,0
1596,18934461,322926,26,0,0
1597,18934461,3535630,14,0,0
1598,18934461,1422508,26,0,0
1599,18934461,234006,14,0,0
1600,18934461,23677184,26,0,0
1601,18934461,351485,14,0,0
1602,18934461,3398727,26,0,0
1603,18934461,3811158,14,0,0
1604,18934461,428867,26,0,0
1605,1432750,7555740,14,4,0
1605,23187237,2271360,14,0,0
1606,23187237,3278067,26,0,0
1607,23187237,3608406,14,0,0
1608,23187237,1143673,26,0,0
1609,23187237,23677183,14,0,0
1610,23187237,2915089,26,0,0
1611,23187237,28840,14,0,0
1612,23187237,3210858,26,0,0
1613,23187237,556871,14,0,0
1614,23187237,2050237,26,0,0
1615,23187237,2586916,14,0,0
1616,23187237,23677185,26,0,0
1617,23187237,322926,14,0,0
1618,23187237,3535630,26,0,0
1619,23187237,1422508,14,0,0
1620,23187237,234006,26,0,0
1621,23187237,23677184,14,0,0
1622,23187237,351485,26,0,0
1623,23187237,3398727,14,0,0
1624,23187237,3811158,26,0,0
1625,23187237,428867,14,0,0
1626,1432750,2271360,26,0,0
1627,1432750,3278067,14,0,0
1628,1432750,3608406,26,0,0
1629,1432750,1143673,14,0,0
1630,1432750,23677183,26,0,0
1631,1432750,2915089,14,0,0
1632,1432750,28840,26,0,0
1633,1432750,3210858,14,0,0
1634,1432750,556871,26,0,0
1635,1432750,2050237,14,0,0
1636,1432750,2586916,26,0,0
1637,1432750,23677185,14,0,0
1638,1432750,322926,26,0,0
1639,1432750,3535630,14,0,0
1640,1432750,1422508,26,0,0
1641,1432750,234006,14,0,0
1642,1432750,23677184,26,0,0
1643,1432750,351485,14,0,0
1644,1432750,3398727,26,0,0
1645,1432750,3811158,14,0,0
1646,1432750,428867,26,0,0
1647,6685506,2271360,14,0,0
1648,6685506,3278067,26,0,0
1649,6685506,3608406,14,0,0
1650,6685506,1143673,26,0,0
1651,6685506,23677183,14,0,0
1652,6685506,2915089,26,0,0
1653,6685506,28840,14,0,0
1654,6685506,3210858,26,0,0
1655,6685506,556871,14,0,0
1656,6685506,2050237,26,0,0
1657,6685506,2586916,14,0,0
1658,6685506,23677185,26,0,0
1659,6685506,322926,14,0,0
1660,6685506,3535630,26,0,0
1661,6685506,1422508,14,0,0
1662,6685506,234006,26,0,0
1663,6685506,23677184,14,0,0
1664,6685506,351485,26,0,0
1665,15471725,2271360,26,0,0
1666,15471725,3278067,20,0,0
1667,15471725,3608406,26,0,0
1668,15471725,1143673,20,0,0
1669,15471725,23677183,26,0,0
1670,15471725,2915089,20,0,0
1671,15471725,28840,26,0,0
1672,15471725,3210858,20,0,0
1673,15471725,556871,26,0,0
1674,15471725,2050237,20,0,0
1675,15471725,2586916,26,0,0
1676,15471725,23677185,20,0,0
1677,15471725,322926,26,0,0
1678,15471725,3535630,20,0,0
1679,15471725,1422508,26,0,0
1680,15471725,234006,20,0,0
1681,15471725,23677184,26,0,0
1682,15471725,351485,20,0,0
1683,15471725,3398727,26,0,0
1684,15471725,3811158,20,0,0
1685,15471725,428867,26,0,0
1686,7352931,2271360,20,0,0
1687,7352931,3278067,26,0,0
1688,7352931,3608406,20,0,0
1689,7352931,1143673,26,0,0
1690,7352931,23677183,20,0,0
1691,7352931,2915089,26,0,0
1692,7352931,28840,20,0,0
1693,7352931,3210858,26,0,0
1694,7352931,556871,20,0,0
1695,7352931,2050237,26,0,0
1696,7352931,2586916,20,0,0
1697,7352931,23677185,26,0,0
1698,7352931,322926,20,0,0
1699,7352931,3535630,26,0,0
1700,7352931,1422508,20,0,0
1701,7352931,234006,26,0,0
1702,7352931,23677184,20,0,0
1703,7352931,351485,26,0,0
1704,7352931,3398727,20,0,0
1705,7352931,3811158,26,0,0
1706,7352931,428867,20,0,0
1707,18897847,2271360,26,0,0
1708,18897847,3278067,20,0,0
1709,18897847,3608406,26,0,0
1710,18897847,1143673,20,0,0
1711,18897847,23677183,26,0,0
1712,18897847,2915089,20,0,0
1713,18897847,28840,26,0,0
1714,18897847,3210858,20,0,0
1715,18897847,556871,26,0,0
1716,18897847,2050237,20,0,0
1717,18897847,2586916,26,0,0
1718,18897847,23677185,20,0,0
1719,18897847,322926,26,0,0
1720,18897847,3535630,20,0,0
1721,18897847,1422508,26,0,0
1722,18897847,234006,20,0,0
1723,18897847,23677184,26,0,0
1724,18897847,351485,20,0,0
1725,18897847,3398727,26,0,0
1726,18897847,3811158,20,0,0
1727,18897847,428867,26,0,0
1728,448077,2271360,20,0,0
1729,448077,3278067,26,0,0
1730,448077,3608406,20,0,0
1731,448077,1143673,26,0,0
1732,448077,23677183,20,0,0
1733,448077,2915089,26,0,0
1734,448077,28840,20,0,0
1735,448077,3210858,26,0,0
1736,448077,556871,20,0,0
1737,448077,2050237,26,0,0
1738,448077,2586916,20,0,0
1739,448077,23677185,26,0,0
1740,448077,322926,20,0,0
1741,448077,3535630,26,0,0
1742,448077,1422508,20,0,0
1743,448077,234006,26,0,0
1744,448077,23677184,20,0,0
1745,448077,351485,26,0,0
1746,448077,3398727,20,0,0
1747,448077,3811158,26,0,0
1748,448077,428867,20,0,0
1749,8722827,2271360,26,0,0
1750,8722827,3278067,20,0,0
1751,8722827,3608406,26,0,0
1752,8722827,1143673,20,0,0
1753,8722827,23677183,26,0,0
1754,8722827,2915089,20,0,0
1755,8722827,28840,26,0,0
1756,8722827,3210858,20,0,0
1757,8722827,556871,26,0,0
1758,8722827,2050237,20,0,0
1759,8722827,2586916,26,0,0
1760,8722827,23677185,20,0,0
1761,8722827,322926,26,0,0
1762,8722827,3535630,20,0,0
1763,8722827,1422508,26,0,0
1764,8722827,234006,20,0,0
1765,8722827,23677184,26,0,0
1766,8722827,351485,20,0,0
1767,8722827,3398727,26,0,0
1768,8722827,3811158,20,0,0
1769,8722827,428867,26,0,0
1770,8766039,2271360,20,0,0
1771,8766039,3278067,26,0,0
1772,8766039,3608406,20,0,0
1773,8766039,1143673,26,0,0
1774,8766039,23677183,20,0,0
1774,14617132,15910370,20,4,0
1775,8766039,2915089,26,0,0
1776,8766039,28840,20,0,0
1777,8766039,3210858,26,0,0
1778,8766039,556871,20,0,0
1779,8766039,2050237,26,0,0
1780,8766039,2586916,20,0,0
1781,8766039,23677185,26,0,0
1782,8766039,322926,20,0,0
1783,8766039,3535630,26,0,0
1784,8766039,1422508,20,0,0
1785,8766039,234006,26,0,0
1786,8766039,23677184,20,0,0
1787,8766039,351485,26,0,0
1788,8766039,3398727,20,0,0
1789,8766039,3811158,26,0,0
1790,8766039,428867,20,0,0
1791,4766433,2271360,26,0,0
1792,4766433,3278067,20,0,0
1793,4766433,3608406,26,0,0
1794,4766433,1143673,20,0,0
1795,4766433,23677183,26,0,0
1795,824556,15910370,20,4,0
1796,4766433,2915089,20,0,0
1797,4766433,28840,26,0,0
1798,4766433,3210858,20,0,0
1799,6119301,15910370,20,4,0
1799,4766433,556871,26,0,0
1800,4766433,2050237,20,0,0
1801,4766433,2586916,26,0,0
1801,2159732,15910370,20,4,0
1802,7352931,15910370,20,4,0
1802,4766433,23677185,20,0,0
1803,4766433,322926,26,0,0
1804,4766433,3535630,20,0,0
1805,4766433,1422508,26,0,0
1806,4766433,234006,20,0,0
1807,4766433,23677184,26,0,0
1807,7346182,15910370,20,4,0
1808,4766433,351485,20,0,0
1809,4766433,3398727,26,0,0
1810,4766433,3811158,20,0,0
1811,4766433,428867,26,0,0
1811,349937,15910370,20,4,0
1812,7346182,2271360,20,0,0
1813,7346182,3278067,26,0,0
1814,7346182,3608406,20,0,0
1815,7346182,1143673,26,0,0
1816,7346182,23677183,20,0,0
1817,7346182,2915089,26,0,0
1818,7346182,28840,20,0,0
1819,7346182,3210858,26,0,0
1820,7346182,556871,20,0,0
1821,7346182,2050237,26,0,0
1822,7346182,2586916,20,0,0
1822,779831,15910370,20,4,0
1823,7346182,23677185,26,0,0
1824,7346182,322926,20,0,0
1825,7346182,3535630,26,0,0
1826,7346182,1422508,20,0,0
1827,7346182,234006,26,0,0
1828,7346182,23677184,20,0,0
1829,7346182,351485,26,0,0
1830,7346182,3398727,20,0,0
1831,7346182,3811158,26,0,0
1832,7346182,428867,20,0,0
1833,824556,2271360,26,0,0
1834,824556,3278067,20,0,0
1835,8722827,15910370,20,4,0
1835,824556,3608406,26,0,0
1836,824556,1143673,20,0,0
1837,6905699,15910370,20,4,0
1837,824556,23677183,26,0,0
1838,824556,2915089,20,0,0
1839,824556,28840,26,0,0
1840,824556,3210858,20,0,0
1841,824556,556871,26,0,0
1841,10062151,15910370,20,4,0
1842,824556,2050237,20,0,0
1842,377032,15910370,20,4,0
1843,824556,2586916,26,0,0
1844,824556,23677185,20,0,0
1845,824556,322926,26,0,0
1846,824556,3535630,20,0,0
1847,824556,1422508,26,0,0
1848,824556,234006,20,0,0
1848,8401284,15910370,20,4,0
1849,824556,23677184,26,0,0
1850,824556,351485,20,0,0
1851,824556,3398727,26,0,0
1852,824556,3811158,20,0,0
1853,824556,428867,26,0,0
1854,377032,2271360,20,0,0
1855,377032,3278067,26,0,0
1855,448077,15910370,20,4,0
1856,377032,3608406,20,0,0
1857,377032,1143673,26,0,0
1858,377032,23677183,20,0,0
1859,377032,2915089,26,0,0
1860,377032,28840,20,0,0
1861,377032,3210858,26,0,0
1862,377032,556871,20,0,0
1863,377032,2050237,26,0,0
1864,377032,2586916,20,0,0
1864,15471725,15910370,20,4,0
1865,377032,23677185,26,0,0
1866,377032,322926,20,0,0
1867,377032,3535630,26,0,0
1868,377032,1422508,20,0,0
1869,377032,234006,26,0,0
1870,377032,23677184,20,0,0
1871,377032,351485,26,0,0
1872,377032,3398727,20,0,0
1873,377032,3811158,26,0,0
1874,377032,428867,20,0,0
1875,6494291,2271360,26,0,0
1876,6494291,3278067,20,0,0
1877,6494291,3608406,26,0,0
1878,6494291,1143673,20,0,0
1879,6494291,23677183,26,0,0
1879,4328783,15910370,20,4,0
1880,6494291,2915089,20,0,0
1881,6494291,28840,26,0,0
1882,6494291,3210858,20,0,0
1883,6494291,556871,26,0,0
1884,6494291,2050237,20,0,0
1885,6494291,2586916,26,0,0
1885,6494291,15910370,20,4,0
1886,6494291,23677185,20,0,0
1887,6494291,322926,26,0,0
1888,6494291,3535630,20,0,0
1889,6494291,1422508,26,0,0
1890,6494291,234006,20,0,0
1891,4973099,15910370,20,4,0
1891,6494291,23677184,26,0,0
1892,6494291,351485,20,0,0
1893,6494291,3398727,26,0,0
1894,6494291,3811158,20,0,0
1895,6494291,428867,26,0,0
1896,4973099,2271360,20,0,0
1896,15910370,17484947,20,4,0
1897,4973099,3278067,26,0,0
1898,4973099,3608406,20,0,0
1899,4973099,1143673,26,0,0
1900,4973099,23677183,20,0,0
1901,4973099,2915089,26,0,0
1902,4973099,28840,20,0,0
1903,4973099,3210858,26,0,0
1904,4973099,556871,20,0,0
1905,4973099,2050237,26,0,0
1906,4973099,2586916,20,0,0
1907,4973099,23677185,26,0,0
1907,15910370,17484945,20,4,0
1908,4973099,322926,20,0,0
1909,4973099,3535630,26,0,0
1910,4973099,1422508,20,0,0
1911,4973099,234006,26,0,0
1912,4973099,23677184,20,0,0
1913,4973099,351485,26,0,0
1914,4973099,3398727,20,0,0
1915,4973099,3811158,26,0,0
1916,4973099,428867,20,0,0
1917,2159732,2271360,26,0,0
1917,889055,15910370,20,4,0
1918,2159732,3278067,20,0,0
1919,2159732,3608406,26,0,0
1920,2159732,1143673,20,0,0
1921,2159732,23677183,26,0,0
1922,2159732,2915089,20,0,0
1923,7555740,23347274,14,4,0
1923,2159732,28840,26,0,0
1924,2159732,3210858,20,0,0
1925,2159732,556871,26,0,0
1926,2159732,2050237,20,0,0
1927,2159732,2586916,26,0,0
1928,2159732,23677185,20,0,0
1929,2159732,322926,26,0,0
1930,2159732,3535630,20,0,0
1931,2159732,1422508,26,0,0
1932,2159732,234006,20,0,0
1933,2159732,23677184,26,0,0
1934,2159732,351485,20,0,0
1935,2159732,3398727,26,0,0
1936,2159732,3811158,20,0,0
1937,2159732,428867,26,0,0
1938,14617132,2271360,20,0,0
1939,14617132,3278067,26,0,0
1940,14617132,3608406,20,0,0
1941,14617132,1143673,26,0,0
1942,14617132,23677183,20,0,0
1943,14617132,2915089,26,0,0
1944,14617132,28840,20,0,0
1945,14617132,3210858,26,0,0
1946,14617132,556871,20,0,0
1947,14617132,2050237,26,0,0
1948,14617132,2586916,20,0,0
1949,14617132,23677185,26,0,0
1950,14617132,322926,20,0,0
1951,14617132,3535630,26,0,0
1952,14617132,1422508,20,0,0
1953,14617132,234006,26,0,0
1954,14617132,23677184,20,0,0
1955,14617132,351485,26,0,0
1956,14617132,3398727,20,0,0
1957,14617132,3811158,26,0,0
1958,14617132,428867,20,0,0
1959,6119301,2271360,26,0,0
1960,6119301,3278067,20,0,0
1961,6119301,3608406,26,0,0
1962,6119301,1143673,20,0,0
1963,6119301,23677183,26,0,0
1964,6119301,2915089,20,0,0
1965,6119301,28840,26,0,0
1966,6119301,3210858,20,0,0
1967,6119301,556871,26,0,0
1968,6119301,2050237,20,0,0
1969,6119301,2586916,26,0,0
1970,6119301,23677185,20,0,0
1971,6119301,322926,26,0,0
1972,6119301,3535630,20,0,0
1973,6119301,1422508,26,0,0
1974,6119301,234006,20,0,0
1975,6119301,23677184,26,0,0
1976,6119301,351485,20,0,0
1977,6119301,3398727,26,0,0
1978,6119301,3811158,20,0,0
1979,6119301,428867,26,0,0
1980,489128,2271360,20,0,0
1981,489128,3278067,26,0,0
1982,489128,3608406,20,0,0
1983,7916380,8547390,14,4,0
1983,489128,1143673,26,0,0
1984,489128,23677183,20,0,0
1985,489128,2915089,26,0,0
1986,489128,28840,20,0,0
1987,489128,3210858,26,0,0
1988,489128,556871,20,0,0
1989,489128,2050237,26,0,0
1990,489128,2586916,20,0,0
1991,489128,23677185,26,0,0
1992,489128,322926,20,0,0
1993,489128,3535630,26,0,0
1994,489128,1422508,20,0,0
1995,489128,234006,26,0,0
1996,489128,23677184,20,0,0
1997,489128,351485,26,0,0
2054,7916380,21808490,14,4,0
2312,7916380,12018823,14,4,0
2325,7916380,12339573,14,4,0
2355,5935174,7916380,14,4,0
2431,8255076,23677111,2,4,0
2464,22259089,23677111,2,4,0
2660,489128,14617132,20,4,0
2664,824556,14617132,20,4,0
2671,2159732,14617132,20,4,0
2672,7352931,14617132,20,4,0
2675,8766039,14617132,20,4,0
2678,7346182,14617132,20,4,0
2695,779831,14617132,20,4,0
2710,8722827,14617132,20,4,0
2713,6905699,14617132,20,4,0
2718,10062151,14617132,20,4,0
2719,377032,14617132,20,4,0
2725,8401284,14617132,20,4,0
2743,14617132,15471725,20,4,0
2746,14617132,18897847,20,4,0
2760,4328783,14617132,20,4,0
2762,4766433,14617132,20,4,0
2767,6494291,14617132,20,4,0
2773,4973099,14617132,20,4,0
2778,14617132,17484947,20,4,0
2789,14617132,17484945,20,4,0
2806,241891,14617132,20,4,0
2822,12018805,15150446,14,4,0
3049,8292552,19549575,2,4,0
3721,6771823,12404633,14,4,0
3751,12404633,17873479,14,4,0
3787,12404633,22473839,14,4,0
3792,12404633,17306947,14,4,0
3818,1512641,12404633,14,4,0
4041,14519292,15381586,14,4,0
4249,489128,824556,20,4,0
4253,489128,6119301,20,4,0
4255,489128,2159732,20,4,0
4256,489128,7352931,20,4,0
4264,349937,489128,20,4,0
4275,489128,779831,20,4,0
4288,489128,8722827,20,4,0
4290,489128,6905699,20,4,0
4294,489128,10062151,20,4,0
4295,377032,489128,20,4,0
4301,489128,8401284,20,4,0
4308,448077,489128,20,4,0
4317,489128,15471725,20,4,0
4332,489128,4328783,20,4,0
4338,489128,6494291,20,4,0
4344,489128,4973099,20,4,0
4349,489128,17484947,20,4,0
4360,489128,17484945,20,4,0
4370,489128,889055,20,4,0
4588,824556,6119301,20,4,0
4591,824556,2159732,20,4,0
4592,824556,7352931,20,4,0
4595,824556,8766039,20,4,0
4598,824556,7346182,20,4,0
4615,779831,824556,20,4,0
4630,824556,8722827,20,4,0
4633,824556,6905699,20,4,0
4638,824556,10062151,20,4,0
4639,377032,824556,20,4,0
4645,824556,8401284,20,4,0
4663,824556,15471725,20,4,0
4666,824556,18897847,20,4,0
4680,824556,4328783,20,4,0
4682,824556,4766433,20,4,0
4687,824556,6494291,20,4,0
4693,824556,4973099,20,4,0
4698,824556,17484947,20,4,0
4709,824556,17484945,20,4,0
4726,241891,824556,20,4,0
4916,4673959,16339641,2,4,0
4969,6119301,8766039,20,4,0
4972,6119301,7346182,20,4,0
4976,349937,6119301,20,4,0
4989,779831,6119301,20,4,0
5006,6119301,6905699,20,4,0
5011,6119301,10062151,20,4,0
5012,377032,6119301,20,4,0
5018,6119301,8401284,20,4,0
5027,448077,6119301,20,4,0
5039,6119301,18897847,20,4,0
5053,4328783,6119301,20,4,0
5055,4766433,6119301,20,4,0
5060,6119301,6494291,20,4,0
5060,8547390,19291120,14,4,0
5065,4973099,6119301,20,4,0
5070,6119301,17484947,20,4,0
5081,6119301,17484945,20,4,0
5093,889055,6119301,20,4,0
5098,241891,6119301,20,4,0
5202,18799600,19291120,14,4,0
5261,2159732,8766039,20,4,0
5264,2159732,7346182,20,4,0
5280,779831,2159732,20,4,0
5295,19291120,22211156,14,4,0
5297,2159732,6905699,20,4,0
5302,2159732,10062151,20,4,0
5303,377032,2159732,20,4,0
5328,2159732,18897847,20,4,0
5342,2159732,4328783,20,4,0
5344,2159732,4766433,20,4,0
5349,2159732,6494291,20,4,0
5354,2159732,4973099,20,4,0
5359,2159732,17484947,20,4,0
5370,2159732,17484945,20,4,0
5372,12018823,19291120,14,4,0
5386,241891,2159732,20,4,0
5386,19291120,20103855,14,4,0
5391,7352931,8766039,20,4,0
5394,7346182,7352931,20,4,0
5398,349937,7352931,20,4,0
5411,779831,7352931,20,4,0
5426,7352931,8722827,20,4,0
5433,7352931,10062151,20,4,0
5434,377032,7352931,20,4,0
5448,448077,7352931,20,4,0
5460,7352931,18897847,20,4,0
5474,4328783,7352931,20,4,0
5476,4766433,7352931,20,4,0
5481,6494291,7352931,20,4,0
5486,4973099,7352931,20,4,0
5491,7352931,17484947,20,4,0
5502,7352931,17484945,20,4,0
5514,889055,7352931,20,4,0
5519,241891,7352931,20,4,0
5588,7346182,8766039,20,4,0
5592,349937,8766039,20,4,0
5615,8722827,8766039,20,4,0
5617,6905699,8766039,20,4,0
5621,8766039,10062151,20,4,0
5622,377032,8766039,20,4,0
5628,8401284,8766039,20,4,0
5635,448077,8766039,20,4,0
5644,8766039,15471725,20,4,0
5659,4328783,8766039,20,4,0
5665,6494291,8766039,20,4,0
5671,4973099,8766039,20,4,0
5676,8766039,17484947,20,4,0
5687,8766039,17484945,20,4,0
5697,889055,8766039,20,4,0
5769,349937,7346182,20,4,0
5797,7346182,8722827,20,4,0
5800,6905699,7346182,20,4,0
5805,7346182,10062151,20,4,0
5806,377032,7346182,20,4,0
5812,7346182,8401284,20,4,0
5821,448077,7346182,20,4,0
5831,7346182,15471725,20,4,0
5852,6494291,7346182,20,4,0
5862,7346182,17484947,20,4,0
5873,7346182,17484945,20,4,0
5886,889055,7346182,20,4,0
5891,241891,7346182,20,4,0
5963,2885691,16550855,2,4,0
5997,349937,779831,20,4,0
6012,349937,8722827,20,4,0
6015,349937,6905699,20,4,0
6020,349937,10062151,20,4,0
6021,349937,377032,20,4,0
6027,349937,8401284,20,4,0
6047,349937,18897847,20,4,0
6061,349937,4328783,20,4,0
6063,349937,4766433,20,4,0
6068,349937,6494291,20,4,0
6074,349937,4973099,20,4,0
6079,349937,17484947,20,4,0
6090,349937,17484945,20,4,0
6107,241891,349937,20,4,0
6344,16337942,18799600,14,4,0
6373,16337942,19645139,14,4,0
6428,9519321,16337942,14,4,0
6477,16337942,22551245,14,4,0
6597,2885691,13815966,2,4,0
6737,2078291,18934461,14,4,0
6776,7313198,8562659,2,4,0
6806,779831,8722827,20,4,0
6809,779831,6905699,20,4,0
6814,779831,10062151,20,4,0
6815,377032,779831,20,4,0
6821,779831,8401284,20,4,0
6830,448077,779831,20,4,0
6840,779831,15471725,20,4,0
6843,779831,18897847,20,4,0
6857,779831,4328783,20,4,0
6859,779831,4766433,20,4,0
6869,779831,4973099,20,4,0
6874,779831,17484947,20,4,0
6885,779831,17484945,20,4,0
6898,779831,889055,20,4,0
6903,241891,779831,20,4,0
6918,18934461,19231952,14,4,0
7016,6853666,8562659,2,4,0
7038,5037610,8562659,2,4,0
7374,6905699,8722827,20,4,0
7379,8722827,10062151,20,4,0
7380,377032,8722827,20,4,0
7386,8401284,8722827,20,4,0
7395,448077,8722827,20,4,0
7407,8722827,18897847,20,4,0
7421,4328783,8722827,20,4,0
7423,4766433,8722827,20,4,0
7428,6494291,8722827,20,4,0
7429,4081466,11273886,14,4,0
7433,4973099,8722827,20,4,0
7438,8722827,17484947,20,4,0
7449,8722827,17484945,20,4,0
7461,889055,8722827,20,4,0
7466,241891,8722827,20,4,0
7476,8562659,22249465,2,4,0
7581,6905699,10062151,20,4,0
7582,377032,6905699,20,4,0
7596,448077,6905699,20,4,0
7606,6905699,15471725,20,4,0
7609,6905699,18897847,20,4,0
7621,4081466,8094724,14,4,0
7623,4328783,6905699,20,4,0
7625,4766433,6905699,20,4,0
7630,6494291,6905699,20,4,0
7636,4973099,6905699,20,4,0
7641,6905699,17484947,20,4,0
7652,6905699,17484945,20,4,0
7665,889055,6905699,20,4,0
7670,241891,6905699,20,4,0
7813,377032,10062151,20,4,0
7819,8401284,10062151,20,4,0
7828,448077,10062151,20,4,0
7838,10062151,15471725,20,4,0
7841,10062151,18897847,20,4,0
7855,4328783,10062151,20,4,0
7857,4766433,10062151,20,4,0
7862,6494291,10062151,20,4,0
7868,4973099,10062151,20,4,0
7873,10062151,17484947,20,4,0
7884,10062151,17484945,20,4,0
7897,889055,10062151,20,4,0
7902,241891,10062151,20,4,0
7910,377032,8401284,20,4,0
7919,377032,448077,20,4,0
7929,377032,15471725,20,4,0
7932,377032,18897847,20,4,0
7946,377032,4328783,20,4,0
7948,377032,4766433,20,4,0
7953,377032,6494291,20,4,0
7959,377032,4973099,20,4,0
7964,377032,17484947,20,4,0
7975,377032,17484945,20,4,0
7988,377032,889055,20,4,0
7993,241891,377032,20,4,0
8084,448077,8401284,20,4,0
8094,8401284,15471725,20,4,0
8097,8401284,18897847,20,4,0
8111,4328783,8401284,20,4,0
8113,4766433,8401284,20,4,0
